lat_cell,lon_cell,erc,fm100,fm1000,tmmx,vpd,vs
26.6,-98.4,34.306566,15.027645,15.97597,303.344232,1.406656,4.641762
26.6,-98.3,34.165312,15.057056,16.011712,303.423322,1.401927,4.715594
26.6,-98.2,33.822282,15.127157,16.099214,303.420741,1.380253,4.748186
26.6,-98.1,33.529083,15.166539,16.165101,303.344587,1.359413,4.773218
26.6,-98.0,33.014838,15.196733,16.284868,303.155504,1.338102,4.713395
26.6,-97.9,32.617704,15.250968,16.399164,303.110595,1.331143,4.615393
26.6,-97.8,30.758793,15.713861,16.880977,302.913447,1.255372,4.499863
26.6,-97.7,28.255137,16.320048,17.495141,302.318047,1.098734,4.459433
26.6,-97.6,26.035739,16.856115,18.013291,301.259016,0.917506,4.580697
26.6,-97.5,26.691838,16.61258,17.713597,300.152331,0.846977,4.780422
26.6,-97.4,26.649082,16.579061,17.656602,299.4485,0.788174,4.932351
26.6,-97.3,25.383642,16.861152,17.97996,299.161603,0.733701,4.998439
26.6,-97.2,24.217699,17.143096,18.321488,298.943007,0.679515,4.993279
26.6,-82.3,20.96039,17.433888,19.319864,300.674368,0.854679,4.589311
26.6,-82.2,19.916617,17.732145,19.722926,301.994666,0.952864,4.321898
26.6,-82.1,20.803134,17.60613,19.708856,302.223087,0.979755,3.536649
26.6,-82.0,20.919603,17.5075,19.761121,302.287857,0.995075,3.389868
26.6,-81.9,21.908236,17.200253,19.495671,302.338611,1.019943,3.312571
26.6,-81.8,22.314183,17.041065,19.330907,302.480314,1.040249,3.270239
26.6,-81.7,20.846121,17.41402,19.742065,302.593021,1.019367,3.202448
26.6,-81.6,19.69328,17.813307,20.083864,302.77592,0.995181,3.126754
26.6,-81.5,19.355388,17.989267,20.145561,302.976311,0.97109,3.038059
26.6,-81.4,19.697538,17.884023,20.00518,302.971864,0.982179,2.969371
26.6,-81.3,19.539816,17.901934,20.003661,302.925824,0.969161,2.924552
26.6,-81.2,19.585992,17.902165,20.035508,303.042522,0.983801,2.908308
26.6,-81.1,19.956029,17.834711,19.961317,303.094564,1.00185,2.881789
26.6,-81.0,20.19324,17.757067,19.824972,302.879863,0.990835,2.867944
26.6,-80.9,20.071898,17.730663,19.839696,302.705299,0.97971,2.878283
26.6,-80.8,19.52517,17.820679,20.05525,302.611087,0.975149,2.943076
26.6,-80.7,19.307682,17.913984,20.155852,302.484657,0.960398,3.042121
26.6,-80.6,19.476047,17.882556,20.064562,302.488353,0.962382,3.149932
26.6,-80.5,19.171037,17.846693,20.14583,302.535305,0.971935,3.290276
26.6,-80.4,19.062459,17.811016,20.238342,302.570384,0.978201,3.450435
26.6,-80.3,19.911776,17.509873,19.974404,302.376919,0.977489,3.779048
26.6,-80.2,20.758149,17.153521,19.674002,302.19517,0.975533,4.20561
26.6,-80.1,21.955658,16.752812,19.219275,302.052887,0.995237,4.531935
26.6,-80.0,13.433613,20.386393,22.772045,301.612934,0.673819,4.65253
26.7,-99.3,37.142523,14.492921,15.374373,303.946807,1.568574,4.111009
26.7,-99.2,37.113239,14.480575,15.372693,304.063134,1.579015,4.169997
26.7,-99.1,37.019517,14.470069,15.384744,303.995764,1.573392,4.288809
26.7,-99.0,37.048351,14.432212,15.35867,303.788909,1.552317,4.444488
26.7,-98.9,37.032494,14.409678,15.33844,303.760161,1.543018,4.556422
26.7,-98.8,36.467066,14.53728,15.470114,303.492882,1.496321,4.589289
26.7,-98.7,35.21368,14.83473,15.783181,303.191793,1.4321,4.645369
26.7,-98.6,34.454973,14.998886,15.964917,303.24307,1.411021,4.667607
26.7,-98.5,34.339863,14.997453,15.980129,303.321454,1.410372,4.66491
26.7,-98.4,34.303836,15.008166,15.973831,303.375648,1.408602,4.660041
26.7,-98.3,34.107959,15.046436,16.007805,303.398021,1.396464,4.674335
26.7,-98.2,33.779825,15.094964,16.090414,303.359883,1.376884,4.699496
26.7,-98.1,33.514733,15.11222,16.148714,303.317275,1.364391,4.730762
26.7,-98.0,32.908021,15.196888,16.297633,303.136274,1.336913,4.693977
26.7,-97.9,31.963997,15.398197,16.553836,303.037596,1.305874,4.618342
26.7,-97.8,29.828145,15.961147,17.145418,302.924651,1.220697,4.501886
26.7,-97.7,27.928733,16.419777,17.5888,302.274505,1.079558,4.429766
26.7,-97.6,26.40245,16.769214,17.917982,301.197561,0.924339,4.558814
26.7,-97.5,27.154159,16.456392,17.581956,300.115566,0.86072,4.796321
26.7,-97.4,26.711477,16.531433,17.633069,299.527433,0.7931,4.990249
26.7,-97.3,25.283205,16.8544,17.993523,299.152388,0.726553,5.084466
26.7,-82.3,20.375744,17.721062,19.655637,301.937351,0.936686,4.065224
26.7,-82.2,20.443573,17.737708,19.789461,302.090314,0.957861,3.648059
26.7,-82.1,20.114377,17.790368,19.958023,302.225446,0.968758,3.503448
26.7,-82.0,20.094967,17.753708,20.056309,302.429861,0.999191,3.423787
26.7,-81.9,20.828225,17.509125,19.808237,302.501404,1.0182,3.402017
26.7,-81.8,21.908477,17.158166,19.434836,302.502727,1.031677,3.406165
26.7,-81.7,21.406738,17.330195,19.543528,302.607817,1.024154,3.311692
26.7,-81.6,20.210415,17.718164,19.902934,302.801268,1.012025,3.22131
26.7,-81.5,19.862171,17.913867,20.026332,302.911829,0.984349,3.155439
26.7,-81.4,20.055547,17.811406,19.927969,302.949602,1.002952,3.104204
26.7,-81.3,19.957899,17.802238,19.918548,302.83591,0.988668,3.009532
26.7,-81.2,19.834904,17.827551,19.979566,302.837427,0.985126,2.946998
26.7,-81.1,20.820052,17.629943,19.642382,302.75964,0.99461,2.928961
26.7,-81.0,20.916179,17.561595,19.526349,302.588674,0.976329,2.938785
26.7,-80.9,20.95579,17.500247,19.490992,302.508163,0.974999,2.959807
26.7,-80.8,20.378564,17.642563,19.703093,302.475427,0.974387,3.007844
26.7,-80.7,19.973305,17.758101,19.863457,302.43605,0.96849,3.112826
26.7,-80.6,19.803799,17.770677,19.876849,302.44526,0.969434,3.274211
26.7,-80.5,19.546091,17.747689,19.939714,302.479387,0.97636,3.511305
26.7,-80.4,19.262403,17.75617,20.119209,302.505248,0.979954,3.772464
26.7,-80.3,20.161757,17.427908,19.894686,302.334473,0.988658,4.24343
26.7,-80.2,20.928784,17.07039,19.625927,302.21987,0.991465,4.793492
26.7,-80.1,21.783758,16.746465,19.257596,301.945443,0.993498,5.064518
26.7,-80.0,13.26935,20.408947,22.804387,301.591903,0.674769,5.141901
26.8,-99.3,38.136032,14.241477,15.118427,303.931048,1.586918,4.080173
26.8,-99.2,38.105132,14.219695,15.125274,303.949103,1.588301,4.164802
26.8,-99.1,37.996368,14.233625,15.136275,303.846508,1.576047,4.28
26.8,-99.0,37.912229,14.232885,15.134301,303.753141,1.561126,4.434609
26.8,-98.9,37.697156,14.282625,15.183121,303.550943,1.529686,4.559989
26.8,-98.8,36.159611,14.613388,15.557487,303.275909,1.463281,4.646537
26.8,-98.7,34.708158,14.955244,15.918571,303.132739,1.4091,4.74697
26.8,-98.6,34.134131,15.060937,16.041212,303.176519,1.394821,4.760184
26.8,-98.5,34.306981,15.008115,15.976781,303.282967,1.402954,4.699451
26.8,-98.4,34.29099,15.003608,15.975593,303.359796,1.406395,4.632933
26.8,-98.3,33.936215,15.07622,16.064423,303.290681,1.384007,4.60942
26.8,-98.2,33.587151,15.1307,16.128337,303.203011,1.3603,4.703405
26.8,-98.1,33.363331,15.140676,16.18469,303.201997,1.355355,4.855587
26.8,-98.0,32.533099,15.305804,16.410563,303.11746,1.327509,4.892121
26.8,-97.9,31.537884,15.520534,16.675749,303.057337,1.295894,4.820661
26.8,-97.8,29.546749,16.05688,17.215306,302.799535,1.198907,4.621247
26.8,-97.7,27.617397,16.516632,17.673709,302.001926,1.040793,4.464498
26.8,-97.6,26.71086,16.663642,17.794105,300.824697,0.910135,4.637478
26.8,-97.5,26.725141,16.531719,17.673352,299.793165,0.828895,4.956163
26.8,-97.4,26.021668,16.67582,17.817062,299.353869,0.769515,5.217502
26.8,-97.3,24.862192,16.933273,18.11033,299.166797,0.72198,5.393937
26.8,-82.3,20.257109,17.804923,19.771872,301.961531,0.937997,3.865364
26.8,-82.2,20.151419,17.826974,19.881067,302.036758,0.946631,3.578869
26.8,-82.1,19.785151,17.901642,20.07113,302.236248,0.960654,3.429527
26.8,-82.0,19.80202,17.870032,20.143012,302.574672,1.004838,3.359498
26.8,-81.9,19.891937,17.82343,20.100681,302.723288,1.019273,3.356792
26.8,-81.8,20.411545,17.636682,19.912355,302.766947,1.031954,3.384629
26.8,-81.7,20.502316,17.629215,19.806086,302.806728,1.023331,3.362198
26.8,-81.6,20.104967,17.811624,19.947178,302.770936,0.996732,3.318141
26.8,-81.5,20.295864,17.811972,19.905052,302.936271,0.99931,3.311529
26.8,-81.4,20.522485,17.684541,19.783462,302.931689,1.020365,3.293885
26.8,-81.3,20.378481,17.72031,19.812805,302.770777,0.996688,3.137624
26.8,-81.2,20.473031,17.662618,19.743887,302.63069,0.98155,3.019514
26.8,-81.1,21.459791,17.438684,19.413161,302.522185,0.989196,2.986111
26.8,-81.0,20.893691,17.522762,19.550024,302.460321,0.978443,2.996413
26.8,-80.9,20.889377,17.495193,19.493786,302.426102,0.978016,3.017424
26.8,-80.8,20.759153,17.565961,19.532954,302.420818,0.974755,3.057588
26.8,-80.7,20.803988,17.481888,19.492464,302.447835,0.991072,3.179128
26.8,-80.6,20.565171,17.48581,19.599965,302.468023,0.999537,3.37028
26.8,-80.5,19.663719,17.690219,19.894575,302.489736,0.986068,3.640943
26.8,-80.4,19.246925,17.761644,20.071853,302.510606,0.979223,3.936832
26.8,-80.3,19.893862,17.502357,19.950559,302.426253,0.996293,4.472704
26.8,-80.2,20.219374,17.323496,19.861191,302.161406,0.964844,5.010384
26.8,-80.1,20.77555,17.093601,19.643075,301.881204,0.961588,5.23491
26.8,-80.0,13.048618,20.49877,22.890575,301.590813,0.667093,5.291151
26.9,-99.4,38.694327,14.120202,15.004962,303.709867,1.588369,4.020185
26.9,-99.3,39.242798,13.98925,14.855693,303.812116,1.602392,4.157161
26.9,-99.2,39.290055,13.952077,14.845814,303.843028,1.607969,4.291088
26.9,-99.1,38.937169,14.015653,14.918032,303.660391,1.582299,4.367112
26.9,-99.0,38.676676,14.072931,14.96672,303.516329,1.555878,4.457866
26.9,-98.9,38.088888,14.193492,15.114011,303.260089,1.511008,4.544274
26.9,-98.8,36.008737,14.659596,15.616673,302.95041,1.430655,4.643177
26.9,-98.7,34.579687,14.993012,15.949859,302.999346,1.389579,4.755206
26.9,-98.6,33.964732,15.116476,16.079348,303.082664,1.376263,4.77053
26.9,-98.5,33.957314,15.093919,16.076008,303.153945,1.38184,4.667424
26.9,-98.4,34.067657,15.058113,16.046532,303.205876,1.386865,4.544221
26.9,-98.3,33.607578,15.145543,16.153414,303.065916,1.356309,4.481466
26.9,-98.2,33.274447,15.206538,16.231973,303.088927,1.346199,4.69875
26.9,-98.1,33.253337,15.169374,16.230985,303.102364,1.344904,5.034459
26.9,-98.0,32.285908,15.379075,16.492709,303.099498,1.321268,5.196569
26.9,-97.9,31.520652,15.549179,16.699638,303.057836,1.29466,5.145809
26.9,-97.8,29.415643,16.086296,17.251722,302.781941,1.198109,4.813005
26.9,-97.7,27.526877,16.532445,17.696418,302.015526,1.04161,4.499097
26.9,-97.6,26.8298,16.597727,17.755724,300.815254,0.919613,4.706852
26.9,-97.5,26.584226,16.557499,17.7171,299.883003,0.83572,5.108504
26.9,-97.4,25.811278,16.712113,17.88898,299.526055,0.787363,5.423999
26.9,-97.3,24.794406,16.936716,18.154544,299.252987,0.734193,5.629912
26.9,-82.4,20.11416,17.903729,19.833668,301.830396,0.916973,4.014045
26.9,-82.3,20.02665,17.904431,19.930744,301.871149,0.923179,3.746295
26.9,-82.2,19.942416,17.890836,20.001565,302.053525,0.94374,3.54797
26.9,-82.1,20.204173,17.821038,19.952488,302.329212,0.972255,3.334955
26.9,-82.0,20.596317,17.720281,19.860242,302.685133,1.015845,3.235868
26.9,-81.9,20.604503,17.679122,19.839462,302.822914,1.034669,3.244
26.9,-81.8,20.018968,17.800135,20.029855,302.739504,1.011182,3.339993
26.9,-81.7,19.773881,17.868201,20.044249,302.642052,0.982058,3.445476
26.9,-81.6,20.083051,17.79377,19.949553,302.781676,1.000802,3.435797
26.9,-81.5,20.67131,17.59895,19.741078,302.905142,1.037196,3.436437
26.9,-81.4,20.68484,17.559355,19.727301,302.84435,1.039172,3.433639
26.9,-81.3,20.629618,17.590825,19.722272,302.766277,1.022854,3.314583
26.9,-81.2,20.74536,17.573306,19.674398,302.609993,1.002905,3.199792
26.9,-81.1,21.513068,17.411347,19.394519,302.501377,1.001432,3.155652
26.9,-81.0,21.177954,17.515897,19.487652,302.478646,0.99241,3.145395
26.9,-80.9,20.754998,17.611892,19.568407,302.440729,0.981234,3.145594
26.9,-80.8,20.923716,17.608896,19.496366,302.382996,0.971123,3.159739
26.9,-80.7,20.949972,17.470916,19.440993,302.385821,0.989539,3.24517
26.9,-80.6,20.724333,17.450466,19.545957,302.418359,0.997295,3.473102
26.9,-80.5,19.480124,17.737487,19.950885,302.460001,0.977657,3.807855
26.9,-80.4,19.704371,17.632994,19.891478,302.410011,0.981011,4.141176
26.9,-80.3,19.506276,17.616424,20.047726,302.312897,0.963547,4.647143
26.9,-80.2,19.421149,17.531866,20.097265,301.964619,0.936732,5.134186
26.9,-80.1,19.824952,17.386233,19.943554,301.804502,0.939755,5.423171
26.9,-80.0,15.804683,19.196731,21.594498,301.373641,0.745337,5.496401
27.0,-99.5,39.179636,13.969854,14.901534,303.657304,1.607996,3.929929
27.0,-99.4,39.592411,13.895237,14.800798,303.704361,1.612883,4.050224
27.0,-99.3,39.794835,13.832907,14.733428,303.598693,1.6044,4.279649
27.0,-99.2,39.909108,13.790994,14.698577,303.619918,1.609462,4.478233
27.0,-99.1,39.58053,13.851325,14.766045,303.565347,1.591402,4.505355
27.0,-99.0,39.096587,13.973825,14.875929,303.314331,1.551043,4.51757
27.0,-98.9,38.341122,14.113518,15.048684,303.102398,1.508996,4.552639
27.0,-98.8,35.816071,14.709445,15.661716,302.752151,1.408241,4.633163
27.0,-98.7,34.342426,15.052336,16.015766,302.89652,1.374645,4.7401
27.0,-98.6,33.867264,15.156348,16.126576,302.957191,1.361137,4.771502
27.0,-98.5,33.467524,15.21842,16.228248,303.001722,1.354802,4.644716
27.0,-98.4,33.382168,15.208814,16.231739,303.039079,1.357859,4.476331
27.0,-98.3,32.97602,15.275642,16.326948,303.008299,1.340658,4.372834
27.0,-98.2,32.582002,15.364233,16.431093,303.0253,1.326503,4.6188
27.0,-98.1,32.339874,15.377063,16.485274,303.027951,1.321428,5.004265
27.0,-98.0,31.60292,15.533328,16.680576,303.028776,1.303434,5.217746
27.0,-97.9,30.989062,15.657049,16.855583,302.95597,1.278892,5.195452
27.0,-97.8,29.165356,16.112885,17.328015,302.750962,1.198889,4.842208
27.0,-97.7,27.398077,16.534824,17.742043,302.060474,1.053768,4.507809
27.0,-97.6,26.652243,16.618918,17.826008,300.943247,0.937064,4.72102
27.0,-97.5,26.635279,16.511543,17.702679,300.049821,0.856251,5.150495
27.0,-97.4,25.934013,16.669481,17.849038,299.695804,0.804425,5.459028
27.0,-97.3,24.759422,16.91782,18.206917,299.408176,0.737237,5.522025
27.0,-82.5,20.62797,17.840062,19.673146,301.900674,0.921753,3.8265
27.0,-82.4,20.579927,17.827202,19.70926,301.844157,0.918851,3.821204
27.0,-82.3,20.005845,17.886588,19.970612,301.892802,0.927158,3.838904
27.0,-82.2,20.197288,17.807621,19.980502,302.188563,0.962497,3.603342
27.0,-82.1,20.859903,17.629355,19.770642,302.601227,1.012235,3.307535
27.0,-82.0,21.689993,17.398193,19.46107,302.730365,1.036783,3.146323
27.0,-81.9,21.643702,17.418121,19.481429,302.813481,1.043174,3.135954
27.0,-81.8,20.458596,17.7108,19.872857,302.735991,1.013149,3.279803
27.0,-81.7,19.99236,17.808837,19.975817,302.608281,0.987912,3.443017
27.0,-81.6,20.978877,17.484561,19.636266,302.862563,1.056804,3.485819
27.0,-81.5,21.124893,17.41619,19.563627,302.862195,1.0688,3.510932
27.0,-81.4,20.941304,17.455592,19.626319,302.886351,1.069152,3.527197
27.0,-81.3,20.385887,17.602144,19.826522,302.859102,1.04481,3.482749
27.0,-81.2,20.639779,17.548303,19.748407,302.763805,1.041475,3.404179
27.0,-81.1,21.254765,17.449754,19.501985,302.676937,1.031427,3.345533
27.0,-81.0,21.012892,17.545198,19.579302,302.536727,1.00848,3.290065
27.0,-80.9,20.45814,17.681085,19.708144,302.393469,0.983352,3.245249
27.0,-80.8,20.318819,17.731631,19.673917,302.279938,0.960649,3.208257
27.0,-80.7,20.343299,17.7085,19.657568,302.238835,0.955789,3.231659
27.0,-80.6,20.019808,17.748668,19.794578,302.345124,0.958822,3.508541
27.0,-80.5,19.856281,17.663,19.843431,302.35746,0.970866,3.932867
27.0,-80.4,19.72278,17.631545,19.921814,302.292143,0.965782,4.325927
27.0,-80.3,19.134478,17.72677,20.143889,302.127365,0.924273,4.824048
27.0,-80.2,19.249467,17.62046,20.107997,301.742278,0.910096,5.190507
27.0,-80.1,19.059385,17.65639,20.072295,301.505759,0.885905,5.428521
27.0,-80.0,18.446371,17.916196,20.244978,301.060948,0.810047,5.547477
27.1,-99.5,39.966815,13.761866,14.72303,303.610207,1.629438,3.951605
27.1,-99.4,40.605641,13.621197,14.57659,303.622244,1.638545,4.088497
27.1,-99.3,40.514551,13.609637,14.582476,303.430447,1.618267,4.360841
27.1,-99.2,40.083717,13.691632,14.667746,303.367493,1.603059,4.605547
27.1,-99.1,39.783775,13.774444,14.728499,303.383713,1.588468,4.59828
27.1,-99.0,39.199741,13.920646,14.859431,303.073333,1.535032,4.552925
27.1,-98.9,38.568622,14.063806,14.997235,302.729722,1.48518,4.550214
27.1,-98.8,35.655542,14.758474,15.70854,302.592724,1.386546,4.622592
27.1,-98.7,34.326405,15.053475,16.041328,302.746008,1.35856,4.745272
27.1,-98.6,33.767014,15.165499,16.179574,302.827348,1.351668,4.817997
27.1,-98.5,33.121972,15.284439,16.327233,302.873617,1.335585,4.6804
27.1,-98.4,32.633051,15.369957,16.44749,302.903187,1.328826,4.470275
27.1,-98.3,32.21194,15.455258,16.568818,302.949881,1.320707,4.31156
27.1,-98.2,31.9452,15.537039,16.632502,302.984332,1.307874,4.475046
27.1,-98.1,31.524963,15.59303,16.721738,302.999048,1.30142,4.777043
27.1,-98.0,31.124096,15.650435,16.814048,302.948294,1.291406,4.970152
27.1,-97.9,30.783402,15.690761,16.896258,302.782695,1.265307,4.979443
27.1,-97.8,29.416545,16.022918,17.253559,302.541255,1.192816,4.720023
27.1,-97.7,27.6953,16.453038,17.674182,301.981005,1.060224,4.489514
27.1,-97.6,26.445953,16.693838,17.924874,301.070739,0.943924,4.700279
27.1,-97.5,26.495559,16.57438,17.752462,300.124988,0.858297,5.126007
27.1,-97.4,26.209654,16.59705,17.777471,299.694655,0.810056,5.441239
27.1,-97.3,25.233413,16.789288,18.077039,299.479586,0.760232,5.529713
27.1,-82.6,19.66583,18.006457,19.871165,301.721948,0.896644,4.208522
27.1,-82.5,20.540336,17.869143,19.714392,301.857653,0.910985,3.604881
27.1,-82.4,20.268191,17.88563,19.816084,301.82692,0.907559,3.724665
27.1,-82.3,19.952096,17.911629,20.028249,302.256283,0.945402,3.91032
27.1,-82.2,20.506433,17.764916,19.899969,302.753421,1.003389,3.724533
27.1,-82.1,20.76338,17.691546,19.800627,302.857771,1.013305,3.396534
27.1,-82.0,21.378505,17.507895,19.586799,302.802825,1.026431,3.170212
27.1,-81.9,21.295741,17.537106,19.607313,302.762897,1.021018,3.116158
27.1,-81.8,20.465194,17.7223,19.855998,302.573572,0.993568,3.272901
27.1,-81.7,20.668363,17.609099,19.760994,302.630783,1.022817,3.434215
27.1,-81.6,21.472396,17.332799,19.489935,302.824427,1.084175,3.526649
27.1,-81.5,21.445376,17.319487,19.48951,302.926163,1.103168,3.569727
27.1,-81.4,21.170519,17.396046,19.577352,303.016219,1.102765,3.584806
27.1,-81.3,20.737553,17.532011,19.760914,303.034571,1.08837,3.581467
27.1,-81.2,20.791648,17.525569,19.728338,302.888963,1.067906,3.527861
27.1,-81.1,20.807947,17.516631,19.666328,302.681365,1.040027,3.462756
27.1,-81.0,20.695049,17.586591,19.660735,302.419002,0.999359,3.385453
27.1,-80.9,20.421251,17.721095,19.714955,302.18363,0.954722,3.313316
27.1,-80.8,19.891832,17.844354,19.857931,302.061025,0.928977,3.222304
27.1,-80.7,19.674133,17.878632,19.909074,302.06405,0.923191,3.189102
27.1,-80.6,19.640672,17.816764,19.928116,302.259285,0.947407,3.485577
27.1,-80.5,19.601427,17.767927,19.913871,302.305475,0.942648,3.963262
27.1,-80.4,18.991174,17.896718,20.145192,302.188221,0.904914,4.398757
27.1,-80.3,19.5197,17.679836,20.003352,301.798869,0.898227,4.89364
27.1,-80.2,20.067571,17.483292,19.802512,301.699544,0.910746,5.127071
27.1,-80.1,19.25248,17.72266,20.010482,301.486881,0.883209,5.219569
27.2,-99.5,41.518274,13.375304,14.358643,303.488915,1.662578,3.97632
27.2,-99.4,41.714119,13.324389,14.313025,303.586894,1.671541,4.106815
27.2,-99.3,41.179781,13.42112,14.437666,303.330177,1.63231,4.362132
27.2,-99.2,40.829451,13.491672,14.496317,303.213773,1.611691,4.600589
27.2,-99.1,40.15165,13.658918,14.641257,303.093431,1.571866,4.591371
27.2,-99.0,39.513464,13.80214,14.781443,302.71492,1.510188,4.530908
27.2,-98.9,38.139298,14.148959,15.102167,302.425292,1.446567,4.516661
27.2,-98.8,35.401039,14.825614,15.786893,302.460073,1.362916,4.612178
27.2,-98.7,34.434813,15.029223,16.030162,302.596722,1.346543,4.780135
27.2,-98.6,33.600817,15.182741,16.235594,302.704109,1.33777,4.923029
